Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Url_spotify,Url_youtube,Comments,Artist,Composer
6,-0.313764248,-0.71320628,-0.376078797,-0.13125154,-0.286337619,0,-0.06876665,0,0.010747696,-0.33075946,-0.368828238,-0.410651064,1,1,-0.130262379,-1.227327363,0.519546977
2,1.386100067,0.379738349,-0.450786909,-0.518428185,-0.252172127,0,0.343626571,1.52188902,0,0,0,-0.419952438,1,1,-0.124251894,-0.15447262,0.519546977
3,0.601819865,-0.006524975,-0.250918453,-0.482853798,0,-0.288629574,0.666191566,0,0.135584829,-0.331526031,-0.356364712,-0.475984504,1,1,-0.125418526,-1.227327363,0
3,2.027739451,0.246726349,-0.142252108,0.022493732,-0.287022078,-0.2852394,1.784961296,0.554325158,-0.731045342,-0.243286987,-0.202349153,0.538129984,1,1,-0.100587944,0,0
1,1.560383791,0.65170825,-0.567215136,-0.084727625,2.247044837,-0.290867046,1.633886551,1.024606433,0.158132432,-0.342577978,-0.362772589,0.295231847,0,0,-0.127611793,-0.32999902,0.420668503
3,1.237076641,-0.061139174,-0.153894931,-0.437240255,-0.2869982,-0.29227709,0.805017007,0.538785077,-0.671176999,-0.313535328,-0.331368141,0.180239628,1,1,-0.121517311,-2.133179002,-0.582163396
4,-0.977524308,-0.187764836,-0.674911245,-0.513638894,-0.287022078,-0.291496735,0,0,-0.101561156,0,-0.372707955,0.03472362,1,1,-0.130103717,1.85896338,0.996918809
2,0,0.130450958,-0.684613597,-0.499236683,-0.287022078,0,-0.444411961,-0.441554686,-0.236161764,-0.297164084,-0.327882363,-0.140328061,1,1,-0.109902329,0.561110581,0.519546977
2,1.357738899,0.540938323,0.218675395,0,-0.287022078,-0.292558473,0.233382839,1.389376964,-0.505453765,-0.348247619,-0.375614991,-0.397521224,1,1,-0.131097687,0.594721026,-1.506308178
1,-1.071985845,0,-0.614756661,-0.444452665,-0.286342843,-0.279485353,-0.142262472,0.203813747,-0.179990832,-0.335267547,-0.363671696,-0.261116863,1,1,-0.127131141,0.418485081,-0.582163396
2,-0.138977682,-0.766499167,-0.21696022,-0.517409915,-0.287022078,-0.162596102,0.588612644,0,0,-0.335066264,-0.354440785,-0.487200175,1,1,-0.121643307,-1.581085127,-1.506308178
1,0.586662051,0,-0.077246348,-0.502261074,-0.087954141,0,-0.179010382,0,0.53240449,-0.348220372,-0.375485802,-0.47985513,1,1,-0.131139686,0.581856483,0
4,-1.078574565,0,-0.496387964,2.303156269,-0.200289066,-0.285083629,1.421565289,0,-0.09287059,-0.347325006,-0.37311406,-0.439102781,1,0,-0.130351043,-0.32999902,-0.582163396
1,0,0,-0.479893965,3.901778035,3.725685944,-0.274662473,-1.913920083,-1.425164272,0,-0.346131283,-0.362567509,-0.484442446,1,1,-0.13000572,0.181554696,0
3,-1.38379076,-4.944925803,-0.481834436,3.941961495,4.263848608,-0.285868453,-0.636317717,1.242976593,-0.803120093,-0.33312993,-0.361102984,0.084029796,1,1,-0.111638276,0.748470886,0.164946231
0,-1.38238754,-4.30453028,0,2.894678607,4.180250524,-0.283124391,-1.896771058,0.754323639,1.992823977,-0.275739129,-0.284359665,-0.34760644,1,0,-0.115922147,-0.741364806,0
2,-0.85317872,-1.209358658,0,-0.337848062,4.728862949,-0.279845949,-0.848638979,-0.215936984,0.585323681,0,-0.370770703,-0.405874719,1,1,-0.128232441,0,-0.229419494
8,-0.498253343,-1.340388691,0.480638905,-0.377329695,0,-0.281883011,0.180302523,-0.908465011,0.72558595,0,-0.365933947,-0.39760346,1,1,-0.129263743,-0.559360183,0.519546977
0,-1.383858231,-5.57871477,-0.577887723,3.73043755,4.117551962,-0.274217672,-2.00456493,-0.658947271,0.817468258,0,-0.365847049,-0.323584107,1,1,0,-0.571930656,-1.506308178
0,-1.380898301,-4.399664691,-0.45466785,3.848576512,4.410145255,-0.283124391,-2.013956062,0,-1.200699043,-0.330242162,-0.32914007,-0.460977738,1,1,0,-0.189288716,-1.506308178
5,-1.133747656,-2.198139916,-0.509001022,-0.518426231,4.363121333,0,-0.346417532,-0.646575883,0.828255124,-0.348003265,0,-0.452620351,1,1,-0.130668367,0.709017009,0.164946231
9,-0.448562074,0.056457528,0,-0.51842955,4.384020854,-0.28946458,0.163970119,0.307639016,-0.258849671,-0.344476847,-0.360557263,0,1,1,-0.130803696,0.343350353,-0.582163396
6,0.245620289,0,0,0.091032983,4.0809778,-0.290790696,-0.513824681,0.91157847,-0.377480436,-0.342742971,-0.35608432,-0.457124733,1,0,-0.116948782,1.85896338,0.420668503
0,-1.339986092,-3.034970379,-0.427501263,3.822136587,4.640039985,-0.289298673,-1.673425422,0.817697504,-0.280968111,0.333742462,1.330246865,1.214259989,1,1,0.332484277,0,-1.506308178
0,-1.281271151,-2.581760618,-0.401304912,3.576260111,4.822910793,-0.287442972,-0.734312146,0,-0.037450694,0.333742462,1.330246865,-0.156159965,1,1,0.332484277,-2.133179002,-0.582163396
1,-1.383764941,-3.854844015,-0.233454219,3.915145589,0,-0.289497263,-0.983381319,0.752537035,0.340213407,-0.348119002,-0.37496673,-0.522228156,1,1,-0.130869027,0.594721026,-0.229419494
0,-1.35515047,-1.882786962,0,3.888437377,4.603465824,-0.273766027,-1.978024772,0.656802047,0,-0.345475901,-0.370587638,-0.462679207,1,1,0,1.258319071,0.996918809
0,-1.288473826,-2.703321254,-0.360555033,3.550932205,0,0,0,0.548190028,0,0.333742462,1.330247444,-0.511628956,1,1,0,0.52943075,-1.506308178
0,-1.350400518,-1.498285386,-0.581768664,2.939834914,4.640039985,-0.281227741,-1.984557734,-1.57041852,0,0,-0.373035272,-0.497467483,1,1,-0.130365043,0.067254175,-1.506308178
0,-1.323264139,-2.131633916,-0.556542548,3.756504147,0,-0.28793729,-1.891463026,0.988739522,-0.253353074,-0.34751401,-0.372691734,0,1,1,-0.130155049,0.971503171,0.164946231
1,-1.376005897,-3.262676353,-0.425560793,3.888437377,4.30564765,-0.287185703,-1.644843714,-0.281131162,0.146099341,-0.347486671,-0.372625112,-0.356702828,1,1,-0.129926389,0.002381459,0.519546977
2,0.579112158,0.439858011,0,-0.009759335,-0.287022078,0.06996632,0.637609858,-1.422197836,-0.521918798,-0.3479457,-0.369212328,-0.457129043,1,1,-0.128563764,0.748470886,-1.506308178
4,-0.313764248,0.687383654,-0.612816191,-0.480665116,0,-0.281558301,-0.358666835,0.508379105,0.328989125,-0.348086421,-0.375058263,-0.168778356,1,1,-0.130873694,1.074846449,-0.582163396
4,0,0.165465707,-0.577887723,0.610369322,0,-0.264990482,-1.216118088,0.844294302,0.148740349,-0.330866762,-0.357956108,0,1,1,0,-0.32999902,-1.506308178
1,-0.150076142,0.632329018,-0.490566553,0,-0.287022078,-0.285083629,-0.881303789,0.713198045,0.047614513,-0.135888878,0,-0.359295589,1,1,-0.106052445,0.06540828,-1.506308178
0,0,0.522439965,0,0,-0.287022078,-0.283711336,0,0.737030664,0.076063118,-0.135888878,-0.24419008,-0.444530113,1,1,-0.106052445,-1.581085127,-1.506308178
4,-0.34860187,0.769965607,-0.540048549,-0.518332564,0,-0.275956342,0.221133535,0,0.646793136,-0.26894818,-0.326354692,0,1,1,-0.115422828,1.180306505,-1.506308178
0,-0.995715786,0.286806124,-0.610875721,-0.412822479,-0.287022078,-0.290777843,-0.591403604,-0.898419579,0.4062386,-0.287588559,-0.346961742,-0.353151563,1,1,0,0.561110581,-0.582163396
3,0.173452589,0.822818058,-0.58661984,-0.513638894,-0.287022078,0.076292371,-0.68123183,0,-0.023255278,-0.290522133,-0.344864018,-0.445787106,1,1,0,0.640600399,-1.506308178
3,-0.987987428,0.392290806,-0.620578073,2.464543878,-0.287022078,-0.279485353,-1.403940743,-1.513921393,0,-0.330400099,-0.346719006,-0.515917308,1,0,-0.118432737,0.139790818,-1.506308178
2,0,0.797272707,-0.536167608,-0.517389691,-0.287022078,-0.259450267,0,-0.305098619,0.077878811,0,-0.268350111,-0.450156689,1,1,-0.085179077,-2.133179002,-0.229419494
1,-1.146875925,-0.358434207,-0.552661607,0,-0.287022078,-0.216569159,-0.71389664,0,0.998484577,-0.347416487,-0.37350684,0.113582109,1,1,0,-0.571930656,0.996918809
0,0.029507029,0.218978813,-0.576917488,0.153652855,-0.287022078,-0.237767436,-0.521990883,1.507697319,0.19528811,-0.265132941,-0.319708134,-0.130926604,1,1,-0.124293893,-0.189288716,-1.506308178
2,-1.137546801,0,-0.448846438,2.653329609,-0.287008336,2.875167624,0,0.578326324,0.08898755,0,-0.215523507,-0.169913476,1,1,0,0.181554696,-0.229419494
0,0.655484087,0.565162362,-0.616697132,-0.280368297,0,3.02390008,-0.550572592,-1.169140597,0.240185241,-0.277807275,-0.323040392,-0.295059403,1,1,-0.120145352,0,-1.506308178
1,-1.146875925,0,-0.649685129,1.281387503,-0.287022078,0,-0.174927281,-1.377499035,-0.263034018,-0.152704004,0,-0.072985907,1,1,-0.095380102,0,0.519546977
2,-0.930998038,-0.140858287,-0.654536306,0,-0.287022078,-0.280548859,0.082308095,0.952097292,-0.069052002,0,-0.231737561,-0.326728756,1,1,-0.107466403,0.684840777,-0.945558635
3,-1.116167686,-0.622916677,-0.657447011,-0.250643016,-0.286992871,-0.283124391,-1.371275933,-1.548945566,0.058079506,-0.338858792,-0.348366597,-0.50919138,0,1,-0.121293317,1.074557179,0.420668503
3,-0.961486464,-0.663877326,-0.650655365,0,-0.28701586,-0.264990482,-0.709813539,1.722359434,0.126374315,-0.33633749,0,-0.460860556,1,1,0,-2.133179002,0.164946231
4,-0.313764248,0,-0.6516256,0.056082143,-0.287022078,-0.138999557,0.315044863,-1.51408994,-0.073871841,-0.21230232,-0.231737561,0,1,1,-0.107466403,0.48461053,-0.229419494
1,-0.887107171,0.27535476,-0.647744659,-0.446186427,-0.287022078,2.27805324,-1.501935172,0.876756553,0.617742051,-0.348042704,-0.374969048,-0.298805157,1,1,-0.130962358,0,-0.582163396
2,0,0.689145402,0,0,-0.287022078,0,-1.53051688,-0.167024495,0.844868713,-0.342628403,-0.362713498,-0.328023418,1,1,-0.128965085,0.748470886,0
1,-0.916667936,0,-0.654536306,1.003598436,-0.287022078,1.872785124,-1.810617623,0.892262924,1.191063557,0.342935244,0.254418164,-0.428487156,1,1,0.023172975,-0.887132279,-1.506308178
2,0.655484087,0.741337197,-0.656476776,-0.518427792,-0.287022078,-0.154466512,-0.081015954,0,0.455320077,0.020636007,0.100443738,-0.425052072,1,1,-0.056731939,0.067254175,-0.582163396
1,-0.993150949,0,-0.6516256,-0.485468575,-0.286819353,-0.283124391,-1.46110416,0.570674267,0,-0.271359201,-0.303001077,-0.374307434,1,0,-0.111908935,-1.649470521,-1.506308178
0,-0.462293831,0.150270627,-0.565274665,-0.136495414,-0.287013039,0,-1.424356249,0.761840858,2.347049135,-0.177396616,-0.177309713,-0.406453733,1,1,-0.084259772,-0.7961484,-1.506308178
1,0.238969348,0.570667826,-0.643863718,-0.503496326,-0.287022078,1.549359684,-0.179010382,-0.908802106,0.328881834,0,-0.29106763,0,1,1,-0.11756943,0.581856483,-0.582163396
1,0.96374332,0.399778236,-0.424590558,-0.518427681,-0.287001126,-0.281558301,-1.228367391,0.64574533,1.858264634,-0.343670565,-0.355945862,-0.528973382,1,1,-0.126174503,0,0.420668503
0,-0.777316934,-0.311527658,-0.609905485,0.888537739,-0.287022078,-0.063396019,-1.261032201,0.775998849,2.072054208,-0.232288298,-0.276371978,-0.48900957,1,1,-0.109664336,-2.133179002,0.996918809
0,-0.612693207,-0.056514585,-0.560423489,0,-0.287022078,-0.224141196,-0.983381319,-1.447884477,0.120795186,-0.345281108,-0.372374266,0.168456066,1,1,-0.128941752,0,0
8,1.137786614,0.486764561,-0.140311638,0,-0.287022078,-0.283711336,1.711465474,-0.839461659,-0.355361996,0.546382765,0.158922783,-0.170937437,1,1,-0.051234772,0,0
8,-1.04468306,-0.079197095,-0.589530546,1.010168332,-0.287022078,-0.290499383,0.723354983,0,0.437930692,0.24435445,-0.013481604,-0.05658366,1,1,-0.058887873,-2.133179002,0.519546977
9,-0.093918279,0,-0.206287633,-0.337848062,-0.287022078,-0.061068828,1.466479402,-0.706612508,-0.305727558,-0.0964596,-0.255718581,-0.452760428,1,1,-0.110172987,-0.230237646,0.164946231
3,1.472355771,0,-0.190763869,0,-0.287022078,-0.288989447,0.400789988,-0.841012296,0.008882485,0,-0.373313926,-0.495901065,1,1,-0.128647761,0,0.996918809
7,1.084701029,0.657433932,-0.555572313,-0.348710994,-0.286688208,-0.290917219,1.094917193,0,-0.246197594,-0.272511968,-0.330619658,-0.471192996,1,1,-0.123934571,-0.15447262,0.996918809
4,-0.515876881,0.59423121,-0.636101836,0.990515172,0,-0.266134685,0.110889803,-1.278393096,-0.303202094,0,-0.220450638,0,1,1,0,0.594721026,0.519546977
4,-0.323796352,0.34780666,-0.635131601,-0.38263696,-0.287022078,-0.29218586,-0.81597417,-0.837000865,0.317434716,-0.259141701,0,-0.45160358,1,1,-0.119072051,-1.277552543,-1.506308178
9,-0.288407515,0.368507203,-0.615726897,-0.464923927,-0.287012987,-0.29132071,0.204801131,-0.370427635,-0.201960715,0,-0.342306893,-0.500009352,1,1,-0.122977933,0.399575182,-0.229419494
9,0.396576017,0.843959038,-0.5662449,-0.256775292,-0.287022078,-0.292151798,1.772711992,0.237894054,-0.276659967,-0.078238897,-0.121220369,-0.357889643,1,1,-0.077735969,0.418485081,0.420668503
0,-0.303669049,-0.542096472,-0.611845956,0,-0.287022078,2.928726342,-0.456661264,0.850631688,0,-0.273887274,-0.251162217,1.349453285,1,1,0,0,-1.506308178
4,2.12677986,0.252231813,0.063437759,-0.518429101,-0.284054346,0.234654837,-0.125930067,-0.036332752,-0.170268622,-0.282536572,-0.299481698,-0.502760897,1,1,-0.085701728,0.640600399,0
0,-0.138977682,0.056897965,-0.648714894,-0.512087223,0,6.463433879,-0.281087912,0.831922914,-0.058793338,-0.328782788,-0.342763398,-0.517692657,1,1,-0.121036658,-0.472069723,0.164946231
1,0,-0.403799227,0.228377747,0.330865873,-0.287022078,0,-0.877220688,0,0,-0.320852087,-0.317674136,-0.527226548,1,1,-0.104727152,-0.15447262,0
2,1.560383791,0,-0.076276113,0.204330944,-0.287022078,0,0,-1.214850683,0,-0.320852087,-0.317674136,-0.527057903,1,0,-0.104727152,-1.105782427,-0.582163396
1,-0.961486464,-0.581295373,-0.662298187,-0.258798382,-0.287022078,0,0.453870304,0.749806565,-0.356162552,-0.347122103,-0.372168027,-0.529954711,1,1,-0.129058416,-0.32999902,0.164946231
7,0.765695805,-0.225642426,0.519448314,-0.495856868,-0.247887725,0.916281811,1.715548575,0.623699315,-0.502152506,-0.348297153,0,-0.527654958,1,1,-0.131144352,0.748470886,0
0,-0.713145085,0.188808872,-0.666179128,-0.511383129,2.623236214,0,-1.640760613,0,0.113086745,0,0,0,1,1,0,1.596907265,-0.582163396
2,0,-0.80988222,-0.610875721,2.464543878,-0.286932732,-0.185075633,-0.289254115,-0.029354885,0.160294758,0.17941768,0.002751568,-0.125400408,1,1,-0.051594094,-0.7961484,-1.506308178
9,-1.193208798,-0.034712949,-0.486685612,0.385350013,-0.286963037,-0.29222777,0.625360554,0,-0.401711682,-0.214300115,-0.330493365,-0.315205563,1,0,-0.122455282,0.748470886,0.519546977
4,-0.62476346,0.340979885,-0.605054309,-0.362025604,-0.287002067,0.089163656,0,-0.809021978,0,-0.214300115,-0.330493365,-0.520345319,1,1,-0.122455282,-1.227327363,0.996918809
5,-1.259913438,-0.209566472,-0.580798429,0.123676004,-0.286753519,0.417900438,-0.350500633,0.709928223,-0.074012145,0.154285323,0,-0.313240296,1,1,-0.084469766,0.03550312,-1.506308178
1,0,-1.516563525,-0.45466785,0,-0.284723131,-0.278366371,1.482811807,2.290128591,-0.318272344,-0.292209695,-0.323751799,0,1,1,-0.124167897,0,-1.506308178
8,0.258976638,0.371590263,-0.555572313,0,-0.287013561,-0.293140058,0.829515614,-0.840607782,-0.140400476,0.498685187,-0.093847421,-0.238285733,1,1,-0.073176774,0,0.996918809
1,-1.181837492,-0.164641889,-0.659387482,0.562680038,-0.286517877,0,-0.999713724,-1.504213056,-0.083701342,0.006571822,-0.240780773,-0.446066337,1,1,-0.100466615,-1.407392401,-0.582163396
6,-1.135652075,-0.027886174,0,-0.13125154,-0.287004261,-0.282515089,0.956091752,1.580577264,-0.393516304,-0.344478804,-0.372893917,-0.497965592,1,1,-0.1306777,0.748470886,0.420668503
7,-1.180177022,-0.167724949,0,0.101787958,-0.286789048,-0.282822561,0.907094537,-0.100481936,-0.370663335,-0.323680415,-0.358975135,-0.481898608,1,1,-0.128759758,-2.133179002,0.996918809
3,1.472355771,0.510988601,-0.190763869,-0.495055545,-0.287022078,-0.288989447,0.400789988,-0.841012296,0.008882485,-0.34783358,-0.373313926,-0.495901065,1,1,0,-0.189288716,0.996918809
0,0.417855933,0.091472276,-0.4119775,-0.240210925,-0.285130671,0,-0.677148729,0.191779454,-0.465293942,-0.332390524,-0.364372096,0.466774973,1,1,-0.12914708,0.399575182,0.164946231
2,0,-0.117074684,0,0.476301637,-0.287022078,-0.238666172,-0.321918924,0.046120692,-0.633435348,-0.3482676,0,0,1,1,-0.131111687,-2.133179002,0.420668503
0,0.571581573,0,0,1.370865179,-0.286908176,-0.016457974,0.519199923,1.135948921,-0.657757378,-0.34747912,-0.374689814,-0.405349253,1,1,-0.130775697,0.06540828,-1.506308178
4,1.209743779,-0.051889995,-0.601173368,-0.518429487,-0.287022078,0.11920785,0,0.044098122,0.217191967,-0.287712461,-0.337981677,-0.472330164,1,0,-0.113243561,0,-1.506308178
0,0.047756912,0.377536164,-0.357644327,0.192417552,0.049982697,6.288498379,0.331377268,-0.676206536,-0.468595202,-0.3471726,-0.373816777,-0.463575806,1,0,-0.130444374,-0.32999902,-1.506308178
4,1.164612443,0,-0.601173368,-0.518397603,-0.287022078,-0.070284404,1.054086181,0.043626189,-0.002894759,-0.287712461,-0.337981677,-0.501952164,1,1,-0.113243561,0,0.996918809
1,0.541651832,0.1060067,-0.365406209,1.74984858,-0.287022078,-0.223091236,0,0,-0.411920827,0,0,-0.507512582,1,1,0,0.605755661,0.420668503
1,0,0.038840044,-0.431382204,-0.518387748,-0.287022078,0.150783718,1.752296486,0,0,-0.347686721,-0.375142265,-0.528362421,1,1,-0.131125686,-0.472069723,0
0,0,0,0.37391303,-0.518343628,0,0.206917315,0,2.334557716,-0.003843871,-0.342222748,-0.369212908,-0.531350999,1,1,-0.128055113,-0.434908702,0.164946231
5,-1.265796083,-0.414369717,-0.544899725,0.317595874,-0.286985138,0,0,-0.096740181,-0.353026355,-0.28442699,-0.296409555,1.853638421,1,0,-0.109557006,0.067254175,0
4,-1.332407597,-1.049259777,-0.617667367,-0.164492341,0,-0.207265583,0.600861947,-0.060738432,-0.390685474,0,0,0.186091073,1,1,-0.109557006,-0.559360183,-1.506308178
7,-0.584033162,-0.742495346,-0.368316915,-0.481770346,-0.242297103,-0.290485711,0,-0.877047755,0.237106816,-0.341483739,-0.362855432,-0.426359858,1,1,-0.124905208,0,-0.229419494
4,-0.520245927,-0.946637936,-0.504149846,-0.370503439,-0.286773896,-0.275100484,1.074501687,0.14252987,0,0,-0.375362407,-0.455710792,1,1,-0.131037022,0,-0.229419494
3,-0.72414023,0,0,1.58292835,-0.272444662,-0.21987815,0.890762132,-0.001274869,-0.688343549,0,0,0,1,1,-0.131055688,0.748470886,0.164946231
2,-1.211695324,-0.874406254,-0.65356607,-0.324876935,-0.286943182,-0.140771946,0.739687388,-0.409564368,-0.804663432,0,-0.375627736,0,1,1,-0.13112102,-0.288155074,-0.229419494
1,0,-0.875066909,-0.645804189,0.326427056,-0.283939399,0.422831299,1.094917193,-0.507591603,-0.5537677,-0.34823601,-0.375553583,-0.518233692,1,0,-0.131111687,-1.227327363,0
6,-0.998269373,-0.770903538,-0.43623338,1.310892118,-0.287022078,-0.253965587,0,-0.349628872,0,-0.340183546,-0.366242725,-0.519599091,1,1,-0.129459737,-1.349355791,0.420668503
0,-1.332407597,-1.341710002,-0.589530546,1.223333436,-0.287022078,-0.252508749,0,0.57856229,-0.618472389,-0.322674321,-0.331563373,-0.344533335,0,1,-0.11591748,-1.227327363,-1.506308178
3,-0.636707103,-0.950161432,-0.628339955,0.851514209,-0.286958334,-0.281558301,1.139831306,-0.678397654,-0.292415228,-0.347794795,0,-0.521746153,1,1,-0.131060355,0.118679407,0.420668503
7,2.027739451,-0.93848985,-0.561393724,-0.511563798,-0.286824055,-0.282822561,1.584889337,-0.257163706,-0.076405558,4.999296144,8.857995322,2.127757585,1,1,0,0.748470886,0.164946231
6,1.962758322,-0.950161432,0,-0.517798457,-0.286353293,-0.261369405,1.511393515,-0.196318053,-0.142760876,0.264547198,0.206737675,-0.117133199,1,1,0.14589326,-1.227327363,0.996918809
3,-0.368165326,0.138378826,-0.712750419,0,-0.287022078,-0.287631476,-0.260672406,-1.043707537,0.188248173,-0.23365589,-0.246655094,-0.433073318,1,1,-0.066671638,-0.32999902,0.164946231
6,0,-1.19988926,0,-0.512742778,-0.286972703,-0.239555243,-0.007520132,-0.194093226,0.08943322,-0.276442773,0,-0.491424876,1,1,-0.084511764,1.053468323,-1.506308178
7,1.01508648,-0.949500777,-0.467280908,-0.501618692,-0.287006873,-0.28685446,1.8012937,-0.033703411,-0.108642358,0,-0.285263986,0,1,1,-0.105380466,-1.349355791,-0.582163396
5,0.972249129,-0.999270167,-0.428471499,-0.515517925,-0.286750907,-0.126208167,1.682883766,-0.097987433,-0.217806761,0,-0.312481097,-0.494003631,1,0,-0.113210895,-2.262965645,-0.229419494
7,-1.095689406,-1.409537313,-0.685583833,0.632007056,-0.287007709,-0.293102316,0.596778846,-0.843675347,0.416802631,-0.293321974,-0.317295259,-0.487585503,1,1,-0.107648397,0.215622539,0.996918809
1,1.120007721,0.878973786,-0.51967361,-0.511383129,0,-0.290713028,-0.481159871,1.109655509,-0.257314585,-0.341301209,-0.305737213,-0.510071194,0,1,-0.058934539,-1.338007947,-1.506308178
3,0,-1.822006644,-0.697226655,0,-0.287022078,-0.26779353,0.078224993,-1.045831236,0.569213534,-0.23365589,-0.246655094,-0.510151962,1,1,-0.066671638,-0.65100745,0
8,-0.406549735,-1.111801843,-0.647744659,-0.475416281,-0.285757657,-0.138999557,1.686966867,-0.434677948,-0.016537214,0,-0.368036305,-0.515108053,1,1,-0.127835786,0.748470886,0.996918809
3,-1.27371473,-1.204293631,-0.665208893,1.023364788,-0.26685404,-0.289248086,0,-0.940522748,0.488332674,-0.278606017,-0.326411465,-0.194936768,1,1,-0.118516735,0,0.164946231
2,-1.210202554,-0.678191532,-0.597292427,1.827759836,-0.276624566,-0.282201923,-0.285171014,0.498637059,0.641180994,-0.277694664,-0.323371185,-0.388209927,1,1,0,-1.407392401,0.164946231
4,0,-0.938710068,-0.619607838,3.364294008,-0.287022078,0,0,-1.686750014,0.064781063,-0.339216597,-0.363955564,-0.34411476,1,0,0,0,0.996918809
4,-1.361012607,0,-0.475042789,0,-0.28605025,-0.272369514,0,0.122034493,0.298180119,-0.345274409,-0.373129122,-0.297398842,1,1,-0.130775697,0,0.164946231
2,-1.376562439,-2.415936055,-0.644833953,2.474829985,0.135148245,-0.277980806,-1.101791254,-0.581651381,0.45773825,-0.339198518,-0.367523026,-0.304784625,1,1,-0.12934774,0.581856483,-1.506308178
2,0,-1.712117591,0,3.231114678,0,0,-1.32636182,-0.098223399,0,-0.336807268,-0.360643582,-0.480417586,1,1,-0.128615096,0,-0.582163396
3,-1.372795962,-1.096166326,0,3.303373733,-0.287006769,-0.267248173,-0.758810753,-0.941972257,0.31920089,-0.347046744,-0.37348077,0,1,1,-0.13078503,-1.349355791,-1.506308178
7,-1.356043002,-1.469656975,0,-0.411710834,-0.271295188,-0.288367244,0.217050434,-0.53894144,0.370477705,0,-0.368879218,-0.451365252,1,1,0,0,0
0,-1.349391686,-1.186235711,-0.541018785,0.732802056,-0.281326958,-0.283420632,-1.338611124,2.915372451,-0.211971784,-0.344510295,-0.371651272,-0.415143008,1,1,-0.130383709,-2.133179002,-0.582163396
3,-1.324003134,-1.090881081,-0.504149846,2.61070856,-0.286540866,-0.282822561,0,-1.47276209,-0.434476683,-0.348208319,-0.375511872,-0.471619521,1,1,-0.131093021,0.067254175,0.164946231
5,-0.144535194,0.075616541,-0.427501263,-0.518428741,-0.251858634,-0.289248086,0,-1.035145323,0.941702911,-0.081255719,-0.151800442,0.06469318,1,1,-0.073900086,2.017856494,0.164946231
5,0.579112158,-0.021059399,-0.576917488,-0.518428251,0,0,-0.195342787,0.314920268,0.622256524,-0.348213719,0,-0.128686139,1,1,-0.131065021,-0.288155074,0.996918809
7,1.995144751,0,-0.541018785,-0.518421557,-0.272601408,-0.283711336,1.793127498,1.022213058,-0.329719462,0,0,-0.369071509,1,1,-0.130943692,0.215622539,-1.506308178
8,-0.012471455,-0.392568081,-0.321745624,-0.459091825,-0.286832937,-0.281227741,0.139471511,-0.095728896,0.987920546,-0.310395678,-0.333148397,-0.336272226,1,1,-0.108857027,-0.472069723,0.164946231
5,0,-0.114211843,0,-0.518429539,-0.287001126,-0.264406732,-0.27292171,0.314583173,1.326629784,-0.348213719,-0.37541976,-0.417319941,1,0,-0.131065021,-0.32999902,-1.506308178
8,-0.392271041,-0.138435883,-0.397423972,-0.518388931,-0.271713179,-0.272842001,1.605304843,0.482658755,0.162935765,-0.347346326,0,-0.406057506,1,1,-0.130757031,0.101306475,0.996918809
2,2.005986476,0.03795917,0.344805974,-0.518417168,0,-0.292486208,1.388900479,0.816686219,0.534599827,-0.334106522,-0.321840038,-0.457269185,1,1,0,0.748470886,-1.506308178
2,0,0.221401217,0.276889508,0,-0.286013676,-0.292082233,1.66246826,1.930279647,0.209582564,-0.348141831,-0.375357772,-0.432967816,1,0,-0.131041689,0.399575182,0.164946231
7,1.752122029,1.020794528,0.170163634,0,0,-0.231201316,0.539615429,0,-0.302236476,-0.254978119,0,1.300579304,1,1,-0.113658882,0.561110581,0.420668503
4,2.038650749,0.856731713,0.655281245,-0.518429551,-0.265652318,-0.026824421,1.454230098,0.238534535,-0.627088676,-0.347889529,-0.375182817,-0.482577221,1,1,-0.131009023,-1.161588559,-0.229419494
7,1.941282747,0.649506064,-0.441084557,-0.518429502,-0.275684088,0,0.947925549,0.104101037,-0.469296719,-0.348265611,-0.375676979,-0.532072298,1,1,-0.13112102,1.446029036,0.996918809
5,0,0.759615336,-0.641923248,0,-0.285606135,3.467936151,1.32357086,0.137001512,0,0,-0.372187145,-0.453137156,1,1,-0.130841028,-0.230237646,0.164946231
7,0.725890193,0.26170121,-0.594381722,0,-0.285292643,-0.289752822,-1.305946314,0,-0.153869615,-0.347828544,-0.373238614,-0.521364866,1,1,-0.130691699,0.643545688,-1.506308178
9,-0.377853944,0,-0.525495021,-0.516997538,-0.127663231,-0.011175606,0.527366126,0.30669515,-0.447244305,-0.345176893,-0.36854437,-0.452133124,1,1,-0.130295045,0,0.996918809
4,1.43380217,0.820836091,-0.643863718,-0.51828575,-0.096836437,0.452895473,1.364401872,0.13781054,-0.14840603,-0.345759353,-0.37276357,0,1,1,-0.130794363,0,-0.582163396
7,0.863265218,0.63959623,-0.643863718,-0.518253684,-0.287004993,-0.274662473,0.078224993,-0.030332461,-0.256918434,-0.347867591,-0.374432016,0,1,1,-0.130827029,1.074846449,-0.582163396
9,0.888110385,0,0.008134351,0,0,-0.28731519,1.772711992,0.138349892,0,-0.340464431,-0.366615229,-0.522134566,1,1,0,0.067254175,0.996918809
